	0
56136	3.0
56137	3.0
56138	3.0
56139	3.0
56140	2.33
56141	3.0
56142	2.33
56143	2.67
56144	3.0
56145	3.0
56146	3.0
56147	3.0
56148	2.33
56149	3.0
56150	3.0
56151	3.0
56152	3.0
56153	3.0
56154	3.0
56155	3.0
56156	3.0
56157	3.0
56158	2.67
56159	2.33
56160	2.33
56161	2.33
56162	2.33
56163	2.33
56164	3.0
56165	3.0
56166	3.0
56167	2.33
56168	3.0
56169	3.0
56170	3.0
56171	2.33
56172	3.0
56173	3.0
56174	3.0
56175	3.0
56176	3.0
56177	3.0
56178	3.0
56179	3.0
56180	3.0
56181	3.0
56182	3.0
56183	3.0
56184	2.33
56185	3.0
56186	2.33
56187	3.0
56188	3.0
56189	3.0
56190	3.0
56191	2.33
56192	3.0
56193	3.0
56194	3.0
56195	3.0
56196	2.33
56197	3.0
56198	3.0
56199	3.0
56200	2.33
56201	3.0
56202	3.0
56203	3.0
56204	3.0
56205	3.0
56206	3.0
56207	3.0
56208	2.33
56209	3.0
56210	3.0
56211	3.0
56212	3.0
56213	3.0
56214	2.33
56215	2.33
56216	3.0
56217	3.0
56218	3.0
56219	3.0
56220	2.33
56221	2.33
56222	3.0
56223	3.0
56224	3.0
56225	3.0
56226	3.0
56227	2.33
56228	3.0
56229	3.0
56230	2.33
56231	3.0
56232	2.33
56233	2.33
56234	2.33
56235	2.33
56236	3.0
56237	3.0
56238	3.0
56239	3.0
56240	3.0
56241	2.33
56242	1.67
56243	2.33
56244	2.33
56245	3.0
56246	3.0
56247	3.0
56248	3.0
56249	3.0
56250	3.0
56251	3.0
56252	3.0
56253	3.0
56254	2.33
56255	3.0
56256	3.0
56257	3.0
56258	3.0
56259	3.0
56260	3.0
56261	2.33
56262	3.0
56263	3.0
56264	3.0
56265	3.0
56266	3.0
56267	3.0
56268	3.0
56269	3.0
56270	3.0
56271	3.0
56272	2.67
56273	3.0
56274	3.0
56275	3.0
56276	2.33
56277	3.0
56278	3.0
56279	3.0
56280	2.67
56281	3.0
56282	3.0
56283	3.0
56284	2.33
56285	3.0
56286	2.67
56287	3.0
56288	2.33
56289	3.0
56290	2.33
56291	3.0
56292	3.0
56293	3.0
56294	3.0
56295	2.33
56296	3.0
56297	3.0
56298	3.0
56299	3.0
56300	3.0
56301	3.0
56302	3.0
56303	3.0
56304	2.33
56305	3.0
56306	3.0
56307	3.0
56308	3.0
56309	3.0
56310	2.33
56311	2.33
56312	2.33
56313	3.0
56314	3.0
56315	3.0
56316	3.0
56317	3.0
56318	3.0
56319	3.0
56320	3.0
56321	3.0
56322	2.33
56323	3.0
56324	3.0
56325	3.0
56326	2.0
56327	2.33
56328	3.0
56329	3.0
56330	2.0
56331	3.0
56332	3.0
56333	3.0
56334	3.0
56335	2.33
56336	2.33
56337	3.0
56338	3.0
56339	3.0
56340	3.0
56341	3.0
56342	3.0
56343	3.0
56344	3.0
56345	3.0
56346	3.0
56347	2.33
56348	2.33
56349	3.0
56350	3.0
56351	2.33
56352	2.33
56353	3.0
56354	3.0
56355	3.0
56356	3.0
56357	3.0
56358	3.0
56359	2.33
56360	3.0
56361	3.0
56362	3.0
56363	2.33
56364	3.0
56365	3.0
56366	2.67
56367	3.0
56368	3.0
56369	3.0
56370	2.33
56371	3.0
56372	3.0
56373	3.0
56374	3.0
56375	3.0
56376	3.0
56377	3.0
56378	3.0
56379	3.0
56380	2.33
56381	3.0
56382	3.0
56383	2.33
56384	2.33
56385	3.0
56386	3.0
56387	2.67
56388	2.33
56389	3.0
56390	3.0
56391	3.0
56392	3.0
56393	3.0
56394	3.0
56395	2.33
56396	3.0
56397	2.33
56398	3.0
56399	3.0
56400	3.0
56401	2.33
56402	3.0
56403	3.0
56404	2.33
56405	2.33
56406	2.33
56407	3.0
56408	3.0
56409	3.0
56410	3.0
56411	3.0
56412	3.0
56413	2.33
56414	3.0
56415	3.0
56416	3.0
56417	2.33
56418	3.0
56419	2.67
56420	2.33
56421	2.33
56422	2.33
56423	2.33
56424	3.0
56425	2.33
56426	2.33
56427	2.33
56428	3.0
56429	3.0
56430	2.33
56431	3.0
56432	2.33
56433	3.0
56434	2.67
56435	3.0
56436	3.0
56437	3.0
56438	3.0
56439	3.0
56440	2.33
56441	3.0
56442	3.0
56443	3.0
56444	3.0
56445	3.0
56446	3.0
56447	2.33
56448	3.0
56449	2.33
56450	2.33
56451	3.0
56452	3.0
56453	2.33
56454	2.33
56455	2.33
56456	3.0
56457	3.0
56458	2.33
56459	3.0
56460	3.0
56461	3.0
56462	2.33
56463	3.0
56464	2.33
56465	3.0
56466	3.0
56467	3.0
56468	3.0
56469	3.0
56470	3.0
56471	3.0
56472	3.0
56473	3.0
56474	3.0
56475	3.0
56476	3.0
56477	3.0
56478	3.0
56479	3.0
56480	2.33
56481	3.0
56482	3.0
56483	3.0
56484	3.0
56485	3.0
56486	2.33
56487	3.0
56488	3.0
56489	3.0
56490	3.0
56491	2.33
56492	3.0
56493	3.0
56494	3.0
56495	3.0
56496	3.0
56497	3.0
56498	3.0
56499	3.0
56500	3.0
56501	2.33
56502	3.0
56503	2.33
56504	2.0
56505	2.33
56506	2.33
56507	2.33
56508	2.33
56509	3.0
56510	3.0
56511	3.0
56512	3.0
56513	2.67
56514	3.0
56515	3.0
56516	3.0
56517	2.67
56518	2.33
56519	2.67
56520	3.0
56521	2.33
56522	3.0
56523	2.33
56524	3.0
56525	3.0
56526	2.33
56527	3.0
56528	2.33
56529	2.33
56530	2.33
56531	2.33
56532	3.0
56533	3.0
56534	3.0
56535	3.0
56536	3.0
56537	3.0
56538	3.0
56539	3.0
56540	2.33
56541	3.0
56542	3.0
56543	3.0
56544	3.0
56545	2.33
56546	3.0
56547	2.33
56548	3.0
56549	2.33
56550	3.0
56551	3.0
56552	3.0
56553	3.0
56554	3.0
56555	2.33
56556	3.0
56557	3.0
56558	3.0
56559	3.0
56560	3.0
56561	2.67
56562	3.0
56563	3.0
56564	2.0
56565	2.33
56566	3.0
56567	3.0
56568	3.0
56569	3.0
56570	3.0
56571	2.33
56572	3.0
56573	3.0
56574	3.0
56575	3.0
56576	3.0
56577	3.0
56578	2.33
56579	2.33
56580	3.0
56581	3.0
56582	3.0
56583	3.0
56584	2.33
56585	2.33
56586	3.0
56587	3.0
56588	3.0
56589	3.0
56590	3.0
56591	3.0
56592	3.0
56593	3.0
56594	2.33
56595	3.0
56596	3.0
56597	3.0
56598	3.0
56599	2.33
56600	2.33
56601	3.0
56602	2.33
56603	3.0
56604	2.33
56605	3.0
56606	3.0
56607	3.0
56608	3.0
56609	3.0
56610	2.33
56611	3.0
56612	3.0
56613	3.0
56614	3.0
56615	2.67
56616	3.0
56617	3.0
56618	2.33
56619	3.0
56620	3.0
56621	3.0
56622	3.0
56623	3.0
56624	2.33
56625	2.33
56626	2.33
56627	2.33
56628	2.33
56629	3.0
56630	1.67
56631	2.33
56632	3.0
56633	3.0
56634	3.0
56635	2.33
56636	2.33
56637	3.0
56638	2.33
56639	3.0
56640	3.0
56641	2.33
56642	3.0
56643	2.33
56644	3.0
56645	3.0
56646	3.0
56647	3.0
56648	3.0
56649	3.0
56650	3.0
56651	3.0
56652	3.0
56653	3.0
56654	3.0
56655	3.0
56656	3.0
56657	3.0
56658	3.0
56659	2.33
56660	3.0
56661	3.0
56662	3.0
56663	2.0
56664	3.0
56665	2.33
56666	2.33
56667	3.0
56668	3.0
56669	2.33
56670	3.0
56671	3.0
56672	2.33
56673	3.0
56674	3.0
56675	3.0
56676	3.0
56677	3.0
56678	2.33
56679	2.33
56680	3.0
56681	3.0
56682	3.0
56683	3.0
56684	3.0
56685	3.0
56686	2.0
56687	3.0
56688	3.0
56689	3.0
56690	3.0
56691	3.0
56692	2.33
56693	3.0
56694	3.0
56695	2.33
56696	3.0
56697	3.0
56698	2.67
56699	3.0
56700	3.0
56701	3.0
56702	3.0
56703	3.0
56704	2.33
56705	3.0
56706	2.33
56707	3.0
56708	2.33
56709	3.0
56710	3.0
56711	3.0
56712	3.0
56713	2.33
56714	2.33
56715	3.0
56716	3.0
56717	3.0
56718	2.33
56719	3.0
56720	3.0
56721	2.33
56722	2.33
56723	3.0
56724	3.0
56725	3.0
56726	3.0
56727	2.33
56728	3.0
56729	3.0
56730	1.67
56731	3.0
56732	3.0
56733	3.0
56734	3.0
56735	3.0
56736	2.33
56737	2.33
56738	2.33
56739	3.0
56740	3.0
56741	2.33
56742	2.33
56743	2.33
56744	2.67
56745	2.33
56746	2.33
56747	2.33
56748	3.0
56749	2.33
56750	2.33
56751	2.33
56752	3.0
56753	2.33
56754	3.0
56755	3.0
56756	3.0
56757	3.0
56758	3.0
56759	2.33
56760	2.33
56761	3.0
56762	2.33
56763	3.0
56764	3.0
56765	3.0
56766	3.0
56767	3.0
56768	3.0
56769	3.0
56770	3.0
56771	3.0
56772	3.0
56773	3.0
56774	3.0
56775	3.0
56776	3.0
56777	2.33
56778	3.0
56779	2.33
56780	3.0
56781	3.0
56782	3.0
56783	3.0
56784	3.0
56785	3.0
56786	3.0
56787	3.0
56788	3.0
56789	3.0
56790	3.0
56791	3.0
56792	3.0
56793	2.33
56794	2.33
56795	3.0
56796	2.33
56797	3.0
56798	3.0
56799	3.0
56800	2.33
56801	3.0
56802	3.0
56803	3.0
56804	3.0
56805	3.0
56806	3.0
56807	3.0
56808	3.0
56809	3.0
56810	3.0
56811	3.0
56812	3.0
56813	3.0
56814	2.33
56815	2.33
56816	3.0
56817	3.0
56818	3.0
56819	3.0
56820	3.0
56821	3.0
56822	3.0
56823	2.33
56824	2.33
56825	2.33
56826	3.0
56827	3.0
56828	3.0
56829	3.0
56830	3.0
56831	3.0
56832	3.0
56833	3.0
56834	3.0
56835	3.0
56836	2.33
56837	3.0
56838	3.0
56839	3.0
56840	3.0
56841	3.0
56842	3.0
56843	3.0
56844	3.0
56845	3.0
56846	2.33
56847	2.33
56848	3.0
56849	2.33
56850	1.67
56851	3.0
56852	2.33
56853	3.0
56854	3.0
56855	2.33
56856	2.33
56857	3.0
56858	2.33
56859	3.0
56860	3.0
56861	3.0
56862	2.33
56863	3.0
56864	2.0
56865	3.0
56866	3.0
56867	3.0
56868	3.0
56869	3.0
56870	3.0
56871	2.33
56872	2.33
56873	3.0
56874	3.0
56875	3.0
56876	3.0
56877	3.0
56878	3.0
56879	3.0
56880	3.0
56881	2.33
56882	2.33
56883	2.33
56884	3.0
56885	3.0
56886	3.0
56887	3.0
56888	3.0
56889	2.33
56890	3.0
56891	3.0
56892	3.0
56893	3.0
56894	3.0
56895	3.0
56896	2.33
56897	2.33
56898	2.33
56899	3.0
56900	3.0
56901	3.0
56902	2.33
56903	2.33
56904	2.33
56905	2.33
56906	2.67
56907	3.0
56908	3.0
56909	3.0
56910	3.0
56911	3.0
56912	3.0
56913	2.33
56914	3.0
56915	3.0
56916	3.0
56917	3.0
56918	3.0
56919	3.0
56920	3.0
56921	3.0
56922	2.33
56923	3.0
56924	2.33
56925	3.0
56926	3.0
56927	3.0
56928	3.0
56929	2.33
56930	3.0
56931	3.0
56932	2.67
56933	3.0
56934	2.67
56935	3.0
56936	3.0
56937	3.0
56938	3.0
56939	3.0
56940	3.0
56941	3.0
56942	3.0
56943	3.0
56944	2.33
56945	2.33
56946	3.0
56947	3.0
56948	2.33
56949	3.0
56950	3.0
56951	3.0
56952	3.0
56953	3.0
56954	2.33
56955	2.33
56956	3.0
56957	2.33
56958	2.33
56959	3.0
56960	3.0
56961	3.0
56962	3.0
56963	3.0
56964	3.0
56965	3.0
56966	3.0
56967	2.33
56968	3.0
56969	3.0
56970	2.33
56971	3.0
56972	3.0
56973	2.33
56974	3.0
56975	3.0
56976	3.0
56977	2.33
56978	2.33
56979	2.0
56980	3.0
56981	2.33
56982	3.0
56983	3.0
56984	3.0
56985	2.0
56986	2.33
56987	2.0
56988	3.0
56989	3.0
56990	3.0
56991	2.33
56992	3.0
56993	2.33
56994	3.0
56995	3.0
56996	3.0
56997	3.0
56998	3.0
56999	3.0
57000	3.0
57001	3.0
57002	2.33
57003	2.33
57004	3.0
57005	3.0
57006	3.0
57007	3.0
57008	3.0
57009	2.33
57010	2.33
57011	3.0
57012	3.0
57013	3.0
57014	2.33
57015	2.33
57016	2.33
57017	3.0
57018	3.0
57019	3.0
57020	3.0
57021	3.0
57022	3.0
57023	3.0
57024	3.0
57025	3.0
57026	3.0
57027	3.0
57028	2.33
57029	1.67
57030	2.33
57031	3.0
57032	3.0
57033	3.0
57034	2.67
57035	3.0
57036	2.67
57037	3.0
57038	3.0
57039	2.67
57040	3.0
57041	3.0
57042	3.0
57043	3.0
57044	3.0
57045	3.0
57046	3.0
57047	3.0
57048	3.0
57049	3.0
57050	3.0
57051	3.0
57052	3.0
57053	3.0
57054	2.33
57055	3.0
57056	3.0
57057	3.0
57058	2.33
57059	3.0
57060	3.0
57061	3.0
57062	3.0
57063	3.0
57064	3.0
57065	2.33
57066	2.33
57067	2.0
57068	3.0
57069	3.0
57070	3.0
57071	2.33
57072	2.33
57073	2.33
57074	3.0
57075	3.0
57076	3.0
57077	3.0
57078	3.0
57079	3.0
57080	3.0
57081	2.33
57082	3.0
57083	3.0
57084	3.0
57085	3.0
57086	2.33
57087	2.33
57088	3.0
57089	2.33
57090	3.0
57091	3.0
57092	2.33
57093	3.0
57094	3.0
57095	3.0
57096	3.0
57097	3.0
57098	3.0
57099	3.0
57100	3.0
57101	3.0
57102	3.0
57103	3.0
57104	3.0
57105	3.0
57106	3.0
57107	3.0
57108	3.0
57109	3.0
57110	3.0
57111	3.0
57112	3.0
57113	3.0
57114	3.0
57115	3.0
57116	3.0
57117	3.0
57118	3.0
57119	2.33
57120	3.0
57121	2.33
57122	2.33
57123	3.0
57124	3.0
57125	3.0
57126	3.0
57127	3.0
57128	3.0
57129	3.0
57130	3.0
57131	3.0
57132	2.33
57133	3.0
57134	3.0
57135	3.0
57136	3.0
57137	3.0
57138	3.0
57139	3.0
57140	3.0
57141	3.0
57142	3.0
57143	3.0
57144	3.0
57145	3.0
57146	3.0
57147	3.0
57148	2.33
57149	2.33
57150	3.0
57151	3.0
57152	3.0
57153	2.33
57154	3.0
57155	3.0
57156	3.0
57157	3.0
57158	3.0
57159	3.0
57160	3.0
57161	3.0
57162	3.0
57163	3.0
57164	3.0
57165	3.0
57166	3.0
57167	3.0
57168	3.0
57169	3.0
57170	2.33
57171	3.0
57172	3.0
57173	3.0
57174	3.0
57175	3.0
57176	3.0
57177	3.0
57178	3.0
57179	3.0
57180	3.0
57181	3.0
57182	2.67
57183	3.0
57184	3.0
57185	3.0
57186	3.0
57187	3.0
57188	3.0
57189	2.33
57190	3.0
57191	2.0
57192	3.0
57193	3.0
57194	3.0
57195	2.33
57196	3.0
57197	2.33
57198	3.0
57199	3.0
57200	3.0
57201	3.0
57202	3.0
57203	2.33
57204	2.33
57205	2.33
57206	3.0
57207	3.0
57208	3.0
57209	3.0
57210	2.33
57211	2.67
57212	3.0
57213	2.33
57214	2.33
57215	3.0
57216	3.0
57217	3.0
57218	3.0
57219	2.67
57220	3.0
57221	3.0
57222	2.33
57223	3.0
57224	3.0
57225	3.0
57226	3.0
57227	3.0
57228	3.0
57229	3.0
57230	3.0
57231	3.0
57232	3.0
57233	3.0
57234	2.33
57235	2.33
57236	3.0
57237	3.0
57238	3.0
57239	3.0
57240	3.0
57241	2.33
57242	3.0
57243	3.0
57244	3.0
57245	3.0
57246	3.0
57247	3.0
57248	3.0
57249	2.33
57250	2.33
57251	2.33
57252	2.67
57253	3.0
57254	3.0
57255	3.0
57256	3.0
57257	3.0
57258	2.33
57259	3.0
57260	3.0
57261	2.33
57262	3.0
57263	3.0
57264	3.0
57265	3.0
57266	3.0
57267	3.0
57268	2.33
57269	2.33
57270	2.33
57271	2.33
57272	3.0
57273	3.0
57274	3.0
57275	3.0
57276	3.0
57277	3.0
57278	3.0
57279	3.0
57280	3.0
57281	3.0
57282	3.0
57283	3.0
57284	3.0
57285	3.0
57286	3.0
57287	3.0
57288	3.0
57289	3.0
57290	3.0
57291	3.0
57292	2.33
57293	3.0
57294	2.33
57295	2.67
57296	3.0
57297	3.0
57298	3.0
57299	3.0
57300	2.33
57301	3.0
57302	2.33
57303	3.0
57304	3.0
57305	3.0
57306	3.0
57307	3.0
57308	3.0
57309	3.0
57310	3.0
57311	3.0
57312	3.0
57313	3.0
57314	2.33
57315	3.0
57316	3.0
57317	3.0
57318	3.0
57319	3.0
57320	3.0
57321	2.33
57322	2.33
57323	3.0
57324	2.0
57325	3.0
57326	3.0
57327	2.33
57328	3.0
57329	3.0
57330	3.0
57331	3.0
57332	2.33
57333	3.0
57334	3.0
57335	3.0
57336	3.0
57337	3.0
57338	3.0
57339	3.0
57340	3.0
57341	3.0
57342	3.0
57343	3.0
57344	3.0
57345	3.0
57346	2.0
57347	2.33
57348	3.0
57349	3.0
57350	3.0
57351	3.0
57352	3.0
57353	2.33
57354	2.33
57355	2.33
57356	3.0
57357	2.33
57358	3.0
57359	3.0
57360	2.33
57361	2.67
57362	3.0
57363	3.0
57364	3.0
57365	3.0
57366	2.33
57367	2.33
57368	2.33
57369	3.0
57370	3.0
57371	2.67
57372	3.0
57373	3.0
57374	3.0
57375	3.0
57376	2.33
57377	3.0
57378	3.0
57379	2.33
57380	2.33
57381	3.0
57382	3.0
57383	3.0
57384	3.0
57385	3.0
57386	3.0
57387	3.0
57388	3.0
57389	2.33
57390	2.33
57391	3.0
57392	3.0
57393	3.0
57394	3.0
57395	3.0
57396	3.0
57397	3.0
57398	3.0
57399	3.0
57400	3.0
57401	2.33
57402	3.0
57403	3.0
57404	2.33
57405	3.0
57406	3.0
57407	2.33
57408	3.0
57409	3.0
57410	3.0
57411	3.0
57412	3.0
57413	2.33
57414	2.67
57415	2.0
57416	3.0
57417	3.0
57418	3.0
57419	2.33
57420	2.0
57421	2.33
57422	3.0
57423	2.33
57424	3.0
57425	3.0
57426	3.0
57427	3.0
57428	3.0
57429	3.0
57430	3.0
57431	3.0
57432	3.0
57433	2.33
57434	3.0
57435	2.33
57436	2.33
57437	3.0
57438	3.0
57439	3.0
57440	3.0
57441	2.33
57442	2.33
57443	2.33
57444	3.0
57445	2.33
57446	3.0
57447	2.33
57448	2.67
57449	3.0
57450	3.0
57451	3.0
57452	3.0
57453	3.0
57454	2.33
57455	3.0
57456	3.0
57457	2.33
57458	3.0
57459	3.0
57460	3.0
57461	3.0
57462	2.33
57463	2.33
57464	3.0
57465	2.33
57466	3.0
57467	2.33
57468	3.0
57469	2.33
57470	3.0
57471	2.33
57472	2.33
57473	3.0
57474	3.0
57475	3.0
57476	3.0
57477	3.0
57478	3.0
57479	3.0
57480	2.33
57481	1.67
57482	2.33
57483	3.0
57484	2.0
57485	2.33
57486	3.0
57487	3.0
57488	3.0
57489	3.0
57490	2.33
57491	3.0
57492	3.0
57493	3.0
57494	2.33
57495	3.0
57496	3.0
57497	2.33
57498	3.0
57499	3.0
57500	2.33
57501	3.0
57502	3.0
57503	3.0
57504	3.0
57505	3.0
57506	2.33
57507	3.0
57508	3.0
57509	3.0
57510	3.0
57511	3.0
57512	2.33
57513	3.0
57514	2.33
57515	3.0
57516	3.0
57517	2.33
57518	3.0
57519	3.0
57520	2.67
57521	3.0
57522	3.0
57523	3.0
57524	2.33
57525	3.0
57526	3.0
57527	3.0
57528	3.0
57529	3.0
57530	2.33
57531	3.0
57532	3.0
57533	3.0
57534	3.0
57535	2.33
57536	3.0
57537	2.33
57538	2.33
57539	3.0
57540	3.0
57541	3.0
57542	3.0
57543	2.33
57544	3.0
57545	2.33
57546	3.0
57547	2.67
57548	3.0
57549	3.0
57550	3.0
57551	2.33
57552	3.0
57553	3.0
57554	2.33
57555	2.33
57556	3.0
57557	3.0
57558	2.67
57559	2.33
57560	2.67
57561	3.0
57562	2.33
57563	2.33
57564	1.67
57565	1.67
57566	2.33
57567	3.0
57568	3.0
57569	2.33
57570	2.33
57571	3.0
57572	2.33
57573	2.33
57574	3.0
57575	3.0
57576	3.0
57577	2.33
57578	2.33
57579	3.0
57580	3.0
57581	2.33
57582	3.0
57583	3.0
57584	3.0
57585	3.0
57586	3.0
57587	3.0
57588	3.0
57589	3.0
57590	3.0
57591	3.0
57592	2.33
57593	2.33
57594	3.0
57595	3.0
57596	3.0
57597	3.0
57598	3.0
57599	3.0
57600	2.33
57601	3.0
57602	2.33
57603	3.0
57604	3.0
57605	3.0
57606	3.0
57607	2.33
57608	3.0
57609	3.0
57610	2.33
57611	2.0
57612	3.0
57613	2.33
57614	3.0
57615	3.0
57616	3.0
57617	3.0
57618	2.33
57619	2.33
57620	3.0
57621	3.0
57622	3.0
57623	3.0
57624	3.0
57625	1.67
57626	3.0
57627	3.0
57628	3.0
57629	2.33
57630	2.33
57631	2.33
57632	3.0
57633	3.0
57634	3.0
57635	3.0
57636	3.0
57637	2.33
57638	3.0
57639	2.33
57640	3.0
57641	2.33
57642	3.0
57643	3.0
57644	3.0
57645	3.0
57646	2.33
57647	2.33
57648	3.0
57649	3.0
57650	3.0
57651	2.33
57652	2.33
57653	3.0
57654	2.33
57655	3.0
57656	3.0
57657	3.0
57658	3.0
57659	3.0
57660	3.0
57661	3.0
57662	2.33
57663	3.0
57664	3.0
57665	3.0
57666	3.0
57667	3.0
57668	3.0
57669	3.0
57670	3.0
57671	3.0
57672	3.0
57673	3.0
57674	2.33
57675	3.0
57676	3.0
57677	3.0
57678	2.33
57679	3.0
57680	3.0
57681	3.0
57682	2.33
57683	2.33
57684	3.0
57685	3.0
57686	3.0
57687	2.33
57688	3.0
57689	3.0
57690	3.0
57691	3.0
57692	2.33
57693	3.0
57694	3.0
57695	3.0
57696	2.33
57697	3.0
57698	2.0
57699	2.33
57700	3.0
57701	3.0
57702	2.33
57703	3.0
57704	3.0
57705	3.0
57706	3.0
57707	3.0
57708	3.0
57709	3.0
57710	3.0
57711	2.67
57712	3.0
57713	3.0
57714	3.0
57715	3.0
57716	3.0
57717	2.33
57718	2.33
57719	3.0
57720	3.0
57721	2.33
57722	3.0
57723	3.0
57724	2.33
57725	3.0
57726	2.33
57727	2.33
57728	3.0
57729	3.0
57730	3.0
57731	3.0
57732	3.0
57733	3.0
57734	3.0
57735	3.0
57736	3.0
57737	3.0
57738	3.0
57739	3.0
57740	2.33
57741	2.33
57742	3.0
57743	3.0
57744	3.0
57745	3.0
57746	2.33
57747	3.0
57748	3.0
57749	2.33
57750	3.0
57751	3.0
57752	3.0
57753	3.0
57754	3.0
57755	3.0
57756	2.33
57757	3.0
57758	2.33
57759	3.0
57760	2.33
57761	2.33
57762	3.0
57763	3.0
57764	3.0
57765	3.0
57766	3.0
57767	3.0
57768	3.0
57769	3.0
57770	3.0
57771	3.0
57772	3.0
57773	3.0
57774	3.0
57775	3.0
57776	3.0
57777	3.0
57778	3.0
57779	3.0
57780	3.0
57781	3.0
57782	3.0
57783	3.0
57784	3.0
57785	3.0
57786	3.0
57787	3.0
57788	2.33
57789	3.0
57790	3.0
57791	3.0
57792	3.0
57793	3.0
57794	3.0
57795	3.0
57796	3.0
57797	3.0
57798	3.0
57799	3.0
57800	3.0
57801	3.0
57802	3.0
57803	3.0
57804	3.0
57805	3.0
57806	3.0
57807	3.0
57808	3.0
57809	3.0
57810	3.0
57811	3.0
57812	3.0
57813	3.0
57814	3.0
57815	3.0
57816	2.33
57817	3.0
57818	3.0
57819	3.0
57820	3.0
57821	3.0
57822	3.0
57823	2.33
57824	2.33
57825	3.0
57826	2.33
57827	3.0
57828	3.0
57829	3.0
57830	3.0
57831	2.33
57832	3.0
57833	3.0
57834	3.0
57835	3.0
57836	3.0
57837	3.0
57838	2.33
57839	3.0
57840	3.0
57841	2.67
57842	2.33
57843	3.0
57844	2.33
57845	3.0
57846	3.0
57847	3.0
57848	3.0
57849	2.33
57850	3.0
57851	3.0
57852	3.0
57853	3.0
57854	3.0
57855	3.0
57856	3.0
57857	3.0
57858	3.0
57859	3.0
57860	2.33
57861	3.0
57862	3.0
57863	3.0
57864	3.0
57865	3.0
57866	3.0
57867	3.0
57868	3.0
57869	2.33
57870	3.0
57871	3.0
57872	2.33
57873	3.0
57874	3.0
57875	3.0
57876	3.0
57877	3.0
57878	3.0
57879	3.0
57880	3.0
57881	3.0
57882	3.0
57883	3.0
57884	3.0
57885	3.0
57886	2.33
57887	3.0
57888	3.0
57889	3.0
57890	2.33
57891	3.0
57892	3.0
57893	2.33
57894	3.0
57895	3.0
57896	3.0
57897	3.0
57898	3.0
57899	2.33
57900	3.0
57901	3.0
57902	3.0
57903	3.0
57904	3.0
57905	1.67
57906	2.33
57907	2.33
57908	2.33
57909	3.0
57910	3.0
57911	3.0
57912	3.0
57913	3.0
57914	3.0
57915	3.0
57916	3.0
57917	3.0
57918	3.0
57919	3.0
57920	3.0
57921	3.0
57922	3.0
57923	3.0
57924	3.0
57925	3.0
57926	3.0
57927	3.0
57928	3.0
57929	3.0
57930	3.0
57931	3.0
57932	3.0
57933	3.0
57934	3.0
57935	3.0
57936	3.0
57937	3.0
57938	3.0
57939	3.0
57940	3.0
57941	3.0
57942	2.33
57943	3.0
57944	3.0
57945	2.33
57946	3.0
57947	3.0
57948	3.0
57949	3.0
57950	2.33
57951	2.33
57952	3.0
57953	2.67
57954	2.67
57955	3.0
57956	2.33
57957	3.0
57958	3.0
57959	3.0
57960	2.33
57961	3.0
57962	3.0
57963	3.0
57964	3.0
57965	3.0
57966	3.0
57967	3.0
57968	3.0
57969	3.0
57970	3.0
57971	3.0
57972	3.0
57973	3.0
57974	3.0
57975	3.0
57976	3.0
57977	3.0
57978	3.0
57979	2.33
57980	3.0
57981	3.0
57982	2.33
57983	3.0
57984	2.67
57985	2.33
57986	3.0
57987	2.33
57988	2.33
57989	2.33
57990	3.0
57991	3.0
57992	2.33
57993	3.0
57994	3.0
57995	3.0
57996	3.0
57997	3.0
57998	2.33
57999	3.0
58000	3.0
58001	3.0
58002	3.0
58003	3.0
58004	3.0
58005	3.0
58006	2.33
58007	3.0
58008	2.33
58009	3.0
58010	3.0
58011	3.0
58012	3.0
58013	3.0
58014	3.0
58015	3.0
58016	3.0
58017	3.0
58018	2.33
58019	2.33
58020	2.33
58021	2.33
58022	2.33
58023	3.0
58024	3.0
58025	3.0
58026	2.33
58027	3.0
58028	3.0
58029	3.0
58030	3.0
58031	3.0
58032	3.0
58033	3.0
58034	3.0
58035	3.0
58036	3.0
58037	3.0
58038	3.0
58039	3.0
58040	3.0
58041	3.0
58042	3.0
58043	3.0
58044	3.0
58045	3.0
58046	3.0
58047	3.0
58048	3.0
58049	2.33
58050	3.0
58051	2.33
58052	3.0
58053	3.0
58054	2.33
58055	2.0
58056	3.0
58057	3.0
58058	3.0
58059	3.0
58060	3.0
58061	3.0
58062	3.0
58063	3.0
58064	3.0
58065	3.0
58066	3.0
58067	2.33
58068	3.0
58069	2.33
58070	2.67
58071	3.0
58072	3.0
58073	3.0
58074	2.33
58075	3.0
58076	3.0
58077	2.33
58078	3.0
58079	2.33
58080	3.0
58081	2.67
58082	3.0
58083	2.33
58084	3.0
58085	3.0
58086	3.0
58087	3.0
58088	3.0
58089	3.0
58090	3.0
58091	3.0
58092	3.0
58093	3.0
58094	3.0
58095	3.0
58096	3.0
58097	3.0
58098	3.0
58099	3.0
58100	3.0
58101	3.0
58102	2.33
58103	3.0
58104	3.0
58105	3.0
58106	3.0
58107	3.0
58108	3.0
58109	3.0
58110	3.0
58111	3.0
58112	3.0
58113	3.0
58114	3.0
58115	2.33
58116	3.0
58117	3.0
58118	3.0
58119	3.0
58120	3.0
58121	1.67
58122	3.0
58123	3.0
58124	3.0
58125	3.0
58126	3.0
58127	3.0
58128	2.33
58129	3.0
58130	2.33
58131	3.0
58132	3.0
58133	2.33
58134	3.0
